participant_id,expertise_level,trial_id,fixation_id,ecg_lead,diagnostic_phase,duration_ms
E036,expert,T036,3,aVF,Axis-Determination,264
E036,expert,T036,4,I,P-wave-Analysis,285
E036,expert,T036,5,II,PR-interval-Assessment,304
E036,expert,T036,6,I,P-wave-Analysis,191
E036,expert,T036,7,V1,PR-interval-Assessment,240
E036,expert,T036,8,V1,QRS-Analysis,186
E036,expert,T036,9,II,ST-segment-Evaluation,256
E036,expert,T036,10,I,T-wave-Examination,258
E036,expert,T036,11,II,Lead-by-Lead-Review,270
E036,expert,T036,12,V4,ST-segment-Evaluation,276
E036,expert,T036,13,V5,T-wave-Examination,262
E036,expert,T036,14,II,QT-interval-Measurement,193
E036,expert,T036,15,aVL,Lead-by-Lead-Review,188
E036,expert,T036,16,V1,Lead-by-Lead-Review,304
E036,expert,T036,17,aVF,Lead-by-Lead-Review,204
E036,expert,T036,18,V4,Lead-by-Lead-Review,201
E037,expert,T037,1,V5,Rhythm-Check,248
E037,expert,T037,2,V1,Rhythm-Check,332
E037,expert,T037,3,I,Axis-Determination,264
E037,expert,T037,4,aVF,P-wave-Analysis,284
E037,expert,T037,5,II,PR-interval-Assessment,207
E037,expert,T037,6,V3,QRS-Analysis,196
E037,expert,T037,7,V4,ST-segment-Evaluation,219
E037,expert,T037,8,V4,ST-segment-Evaluation,275
E037,expert,T037,9,aVF,ST-segment-Evaluation,208
E037,expert,T037,10,aVF,ST-segment-Evaluation,194
E037,expert,T037,11,V4,T-wave-Examination,285
E037,expert,T037,12,II,QT-interval-Measurement,280
E037,expert,T037,13,V6,Lead-by-Lead-Review,208
E037,expert,T037,14,II,Lead-by-Lead-Review,279
E037,expert,T037,15,aVF,Lead-by-Lead-Review,259
E037,expert,T037,16,V4,Lead-by-Lead-Review,294
E037,expert,T037,17,I,Rhythm-Check,317
E037,expert,T037,18,III,P-wave-Analysis,230
E037,expert,T037,19,aVL,P-wave-Analysis,223
E037,expert,T037,20,III,P-wave-Analysis,303
E037,expert,T037,21,V1,PR-interval-Assessment,287
E038,expert,T038,1,III,ST-segment-Evaluation,189
E038,expert,T038,2,aVF,ST-segment-Evaluation,246
E038,expert,T038,3,V5,T-wave-Examination,265
E038,expert,T038,4,II,QT-interval-Measurement,275
E038,expert,T038,5,V6,Lead-by-Lead-Review,221
E038,expert,T038,6,V3,QRS-Analysis,201
E038,expert,T038,7,V2,QRS-Analysis,290
E038,expert,T038,8,II,T-wave-Examination,229
E038,expert,T038,9,V2,ST-segment-Evaluation,204
E038,expert,T038,10,V3,ST-segment-Evaluation,242
E038,expert,T038,11,V3,T-wave-Examination,253
E038,expert,T038,12,II,QT-interval-Measurement,147
E038,expert,T038,13,V3,Lead-by-Lead-Review,266
E038,expert,T038,14,aVR,Lead-by-Lead-Review,233
E038,expert,T038,15,V6,QRS-Analysis,304
E038,expert,T038,16,V2,ST-segment-Evaluation,237
E038,expert,T038,17,I,T-wave-Examination,202
E038,expert,T038,18,V4,T-wave-Examination,244
E038,expert,T038,19,V5,QT-interval-Measurement,316
E038,expert,T038,20,aVR,Lead-by-Lead-Review,184
E038,expert,T038,21,V3,QRS-Analysis,311
E038,expert,T038,22,V4,QRS-Analysis,247
E038,expert,T038,23,V3,ST-segment-Evaluation,268
E039,expert,T039,1,V1,Rhythm-Check,276
E039,expert,T039,2,I,Axis-Determination,188
E039,expert,T039,3,II,P-wave-Analysis,282
E039,expert,T039,4,II,PR-interval-Assessment,253
E039,expert,T039,5,V2,QRS-Analysis,261
E039,expert,T039,6,aVL,Lead-by-Lead-Review,226
E039,expert,T039,7,V2,ST-segment-Evaluation,225
E039,expert,T039,8,V3,QRS-Analysis,264
E039,expert,T039,9,V4,QRS-Analysis,251
E039,expert,T039,10,V3,QRS-Analysis,239
E039,expert,T039,11,V2,Lead-by-Lead-Review,242
E039,expert,T039,12,V4,Lead-by-Lead-Review,251
E039,expert,T039,13,II,QRS-Analysis,176
E039,expert,T039,14,aVR,Lead-by-Lead-Review,262
E039,expert,T039,15,V2,Lead-by-Lead-Review,288
E039,expert,T039,16,V2,ST-segment-Evaluation,263
E039,expert,T039,17,V2,ST-segment-Evaluation,261
E039,expert,T039,18,V5,T-wave-Examination,185
E039,expert,T039,19,II,QT-interval-Measurement,286
E040,expert,T040,1,II,Rhythm-Check,349
E040,expert,T040,2,II,Rhythm-Check,167
E040,expert,T040,3,II,Rhythm-Check,273
E040,expert,T040,4,V2,QRS-Analysis,254
E040,expert,T040,5,II,ST-segment-Evaluation,312
E040,expert,T040,6,V3,QRS-Analysis,176
E040,expert,T040,7,aVF,ST-segment-Evaluation,302
E040,expert,T040,8,V4,T-wave-Examination,286
E040,expert,T040,9,V4,Lead-by-Lead-Review,258
E040,expert,T040,10,V6,Lead-by-Lead-Review,258
E040,expert,T040,11,aVF,Lead-by-Lead-Review,249
E040,expert,T040,12,aVL,Lead-by-Lead-Review,242
E040,expert,T040,13,II,Lead-by-Lead-Review,244
E040,expert,T040,14,V3,ST-segment-Evaluation,212
E040,expert,T040,15,V3,T-wave-Examination,297
E040,expert,T040,16,V4,QT-interval-Measurement,258
E040,expert,T040,17,V2,Lead-by-Lead-Review,198
E040,expert,T040,18,V2,Lead-by-Lead-Review,133
E040,expert,T040,19,II,Lead-by-Lead-Review,286
E040,expert,T040,20,I,Rhythm-Check,267
E041,expert,T041,1,II,Rhythm-Check,212
E041,expert,T041,2,aVF,P-wave-Analysis,205
E041,expert,T041,3,V5,PR-interval-Assessment,183
E041,expert,T041,4,II,PR-interval-Assessment,342
E041,expert,T041,5,V4,QRS-Analysis,234
E041,expert,T041,6,V1,QRS-Analysis,271
E041,expert,T041,7,V5,ST-segment-Evaluation,210
E041,expert,T041,8,V1,QRS-Analysis,267
E041,expert,T041,9,II,QRS-Analysis,175
E041,expert,T041,10,II,ST-segment-Evaluation,202
E041,expert,T041,11,V1,QRS-Analysis,250
E041,expert,T041,12,V5,Lead-by-Lead-Review,171
E041,expert,T041,13,V1,Lead-by-Lead-Review,178
E041,expert,T041,14,II,QRS-Analysis,212
E041,expert,T041,15,V4,ST-segment-Evaluation,167
E041,expert,T041,16,V3,ST-segment-Evaluation,159
E041,expert,T041,17,V4,QRS-Analysis,333
E041,expert,T041,18,V4,ST-segment-Evaluation,200
E041,expert,T041,19,III,ST-segment-Evaluation,143
E042,expert,T042,1,aVF,Rhythm-Check,202
E042,expert,T042,2,I,Axis-Determination,304
E042,expert,T042,3,II,P-wave-Analysis,300
E042,expert,T042,4,II,PR-interval-Assessment,237
E042,expert,T042,5,V5,QRS-Analysis,296
E042,expert,T042,6,V3,ST-segment-Evaluation,275
E042,expert,T042,7,V5,Lead-by-Lead-Review,328
E042,expert,T042,8,aVF,Lead-by-Lead-Review,191
E042,expert,T042,9,V1,Lead-by-Lead-Review,258
E042,expert,T042,10,III,Lead-by-Lead-Review,268
E042,expert,T042,11,V6,Lead-by-Lead-Review,294
E042,expert,T042,12,V4,ST-segment-Evaluation,282
E042,expert,T042,13,V4,ST-segment-Evaluation,252
E042,expert,T042,14,II,T-wave-Examination,202
E042,expert,T042,15,V3,T-wave-Examination,226
E042,expert,T042,16,I,Lead-by-Lead-Review,297
E042,expert,T042,17,V4,Lead-by-Lead-Review,302
E042,expert,T042,18,II,QRS-Analysis,262
E042,expert,T042,19,V6,ST-segment-Evaluation,274
E042,expert,T042,20,V2,T-wave-Examination,179
E042,expert,T042,21,II,QT-interval-Measurement,179
E042,expert,T042,22,V5,QT-interval-Measurement,252
E042,expert,T042,23,V3,Lead-by-Lead-Review,231
E042,expert,T042,24,II,Rhythm-Check,249
E042,expert,T042,25,aVF,Axis-Determination,251
E042,expert,T042,26,V1,QRS-Analysis,291
E043,expert,T043,1,II,Rhythm-Check,224
E043,expert,T043,2,I,Axis-Determination,242
E043,expert,T043,3,V2,QRS-Analysis,301
E043,expert,T043,4,V5,T-wave-Examination,292
E043,expert,T043,5,V5,QT-interval-Measurement,268
E043,expert,T043,6,II,T-wave-Examination,227
E043,expert,T043,7,aVL,T-wave-Examination,244
E043,expert,T043,8,V2,T-wave-Examination,229
E043,expert,T043,9,V5,T-wave-Examination,257
E043,expert,T043,10,II,ST-segment-Evaluation,204
E043,expert,T043,11,aVL,T-wave-Examination,234
E043,expert,T043,12,V5,QT-interval-Measurement,225
E043,expert,T043,13,V2,Lead-by-Lead-Review,235
E043,expert,T043,14,V4,Lead-by-Lead-Review,257
E043,expert,T043,15,V6,Lead-by-Lead-Review,224
E043,expert,T043,16,V2,ST-segment-Evaluation,247
E043,expert,T043,17,V4,Lead-by-Lead-Review,264
E043,expert,T043,18,V3,Lead-by-Lead-Review,269
E043,expert,T043,19,aVR,Lead-by-Lead-Review,273
E043,expert,T043,20,aVF,Lead-by-Lead-Review,197
E043,expert,T043,21,V4,ST-segment-Evaluation,153
E043,expert,T043,22,V2,ST-segment-Evaluation,287
E044,expert,T044,1,V1,Rhythm-Check,219
E044,expert,T044,2,II,Rhythm-Check,328
E044,expert,T044,3,II,Axis-Determination,267
E044,expert,T044,4,V1,P-wave-Analysis,309
E044,expert,T044,5,V2,QRS-Analysis,150
E044,expert,T044,6,V5,QRS-Analysis,226
E044,expert,T044,7,V6,Lead-by-Lead-Review,260
E044,expert,T044,8,aVR,Lead-by-Lead-Review,245
E044,expert,T044,9,V2,Lead-by-Lead-Review,206
E044,expert,T044,10,V3,Lead-by-Lead-Review,258
E044,expert,T044,11,V2,Lead-by-Lead-Review,215
E044,expert,T044,12,V5,Lead-by-Lead-Review,194
E044,expert,T044,13,V2,Lead-by-Lead-Review,153
E044,expert,T044,14,V4,Lead-by-Lead-Review,268
E044,expert,T044,15,III,ST-segment-Evaluation,310
E044,expert,T044,16,aVL,T-wave-Examination,244
E044,expert,T044,17,V5,QT-interval-Measurement,291
E044,expert,T044,18,V4,QT-interval-Measurement,180
E044,expert,T044,19,I,QT-interval-Measurement,189
E044,expert,T044,20,V4,QT-interval-Measurement,266
E044,expert,T044,21,I,Lead-by-Lead-Review,200
E044,expert,T044,22,V4,QRS-Analysis,288
E044,expert,T044,23,V5,Lead-by-Lead-Review,255
E044,expert,T044,24,V1,Rhythm-Check,268
E044,expert,T044,25,I,Axis-Determination,296
E045,expert,T045,1,I,Axis-Determination,251
E045,expert,T045,2,V1,P-wave-Analysis,217
E045,expert,T045,3,I,PR-interval-Assessment,287
E045,expert,T045,4,I,QRS-Analysis,216
E045,expert,T045,5,V2,Lead-by-Lead-Review,265
E045,expert,T045,6,V5,Lead-by-Lead-Review,356
E045,expert,T045,7,V1,Lead-by-Lead-Review,308
E045,expert,T045,8,V6,Lead-by-Lead-Review,238
E045,expert,T045,9,I,Lead-by-Lead-Review,267
E045,expert,T045,10,V2,Lead-by-Lead-Review,254
E045,expert,T045,11,III,Lead-by-Lead-Review,337
E045,expert,T045,12,V2,Lead-by-Lead-Review,277
E045,expert,T045,13,V4,QRS-Analysis,246
E045,expert,T045,14,V1,QRS-Analysis,317
E045,expert,T045,15,III,ST-segment-Evaluation,350
E045,expert,T045,16,V4,T-wave-Examination,300
E045,expert,T045,17,II,T-wave-Examination,206
E045,expert,T045,18,aVL,T-wave-Examination,353
E045,expert,T045,19,I,T-wave-Examination,163
E045,expert,T045,20,II,QT-interval-Measurement,285
E045,expert,T045,21,II,Rhythm-Check,252
E045,expert,T045,22,aVF,Axis-Determination,245
E045,expert,T045,23,I,P-wave-Analysis,192
E046,expert,T046,1,I,Axis-Determination,224
E046,expert,T046,2,aVL,P-wave-Analysis,290
E046,expert,T046,3,V1,PR-interval-Assessment,207
E046,expert,T046,4,V1,QRS-Analysis,238
E046,expert,T046,5,V4,ST-segment-Evaluation,351
E046,expert,T046,6,V6,ST-segment-Evaluation,127
E046,expert,T046,7,V6,ST-segment-Evaluation,299
E046,expert,T046,8,V2,ST-segment-Evaluation,294
E046,expert,T046,9,V4,T-wave-Examination,256
E046,expert,T046,10,II,QT-interval-Measurement,203
E046,expert,T046,11,V5,Lead-by-Lead-Review,277
E046,expert,T046,12,V5,Lead-by-Lead-Review,295
E046,expert,T046,13,V4,Lead-by-Lead-Review,299
E046,expert,T046,14,III,ST-segment-Evaluation,233
E046,expert,T046,15,aVL,Lead-by-Lead-Review,229
E046,expert,T046,16,V1,Lead-by-Lead-Review,219
E046,expert,T046,17,I,Rhythm-Check,237
E046,expert,T046,18,aVF,Axis-Determination,302
E046,expert,T046,19,II,P-wave-Analysis,243
E046,expert,T046,20,V1,PR-interval-Assessment,267
E046,expert,T046,21,III,P-wave-Analysis,318
E046,expert,T046,22,II,P-wave-Analysis,306
E047,expert,T047,1,I,Rhythm-Check,268
E047,expert,T047,2,aVF,Axis-Determination,155
E047,expert,T047,3,II,P-wave-Analysis,240
E047,expert,T047,4,V1,PR-interval-Assessment,268
E047,expert,T047,5,V5,PR-interval-Assessment,288
E047,expert,T047,6,II,Rhythm-Check,266
E047,expert,T047,7,I,Axis-Determination,223
E047,expert,T047,8,aVF,Axis-Determination,178
E047,expert,T047,9,V1,P-wave-Analysis,258
E047,expert,T047,10,aVF,P-wave-Analysis,220
E047,expert,T047,11,II,PR-interval-Assessment,291
E047,expert,T047,12,V5,PR-interval-Assessment,238
E047,expert,T047,13,V2,QRS-Analysis,277
E047,expert,T047,14,V4,ST-segment-Evaluation,288
E047,expert,T047,15,V6,Lead-by-Lead-Review,320
E047,expert,T047,16,II,Lead-by-Lead-Review,230
E047,expert,T047,17,V1,QRS-Analysis,275
E047,expert,T047,18,V6,QRS-Analysis,233
E047,expert,T047,19,V1,Lead-by-Lead-Review,267
E047,expert,T047,20,II,Lead-by-Lead-Review,297
E047,expert,T047,21,V4,Lead-by-Lead-Review,335
E048,expert,T048,1,I,Axis-Determination,262
E048,expert,T048,2,aVL,P-wave-Analysis,267
E048,expert,T048,3,I,PR-interval-Assessment,213
E048,expert,T048,4,V2,QRS-Analysis,258
E048,expert,T048,5,II,ST-segment-Evaluation,251
E048,expert,T048,6,II,ST-segment-Evaluation,232
E048,expert,T048,7,V6,QRS-Analysis,271
E048,expert,T048,8,I,T-wave-Examination,250
E048,expert,T048,9,V5,QT-interval-Measurement,304
E048,expert,T048,10,I,Rhythm-Check,252
E048,expert,T048,11,I,Axis-Determination,328
E048,expert,T048,12,II,P-wave-Analysis,237
E048,expert,T048,13,II,PR-interval-Assessment,224
E048,expert,T048,14,V4,QRS-Analysis,144
E048,expert,T048,15,V3,ST-segment-Evaluation,303
E048,expert,T048,16,V4,T-wave-Examination,173
E048,expert,T048,17,V2,ST-segment-Evaluation,330
E048,expert,T048,18,I,T-wave-Examination,229
E048,expert,T048,19,V5,QT-interval-Measurement,275
E048,expert,T048,20,V1,Rhythm-Check,248
E048,expert,T048,21,II,Axis-Determination,176
E048,expert,T048,22,II,P-wave-Analysis,239
E048,expert,T048,23,V5,PR-interval-Assessment,304
E049,expert,T049,1,II,Rhythm-Check,299
E049,expert,T049,2,I,Axis-Determination,211
E049,expert,T049,3,I,QRS-Analysis,283
E049,expert,T049,4,V3,ST-segment-Evaluation,339
E049,expert,T049,5,aVF,ST-segment-Evaluation,218
E049,expert,T049,6,V3,T-wave-Examination,259
E049,expert,T049,7,V5,QT-interval-Measurement,202
E049,expert,T049,8,II,QT-interval-Measurement,197
E049,expert,T049,9,V5,QT-interval-Measurement,231
E049,expert,T049,10,I,QT-interval-Measurement,287
E049,expert,T049,11,V1,Lead-by-Lead-Review,343
E049,expert,T049,12,III,ST-segment-Evaluation,248
E049,expert,T049,13,V5,T-wave-Examination,221
E049,expert,T049,14,V5,Lead-by-Lead-Review,291
E049,expert,T049,15,V3,Lead-by-Lead-Review,206
E049,expert,T049,16,V6,Lead-by-Lead-Review,339
E049,expert,T049,17,V2,QRS-Analysis,268
E049,expert,T049,18,V3,QRS-Analysis,224
E049,expert,T049,19,aVF,ST-segment-Evaluation,261
E049,expert,T049,20,V4,T-wave-Examination,170
E049,expert,T049,21,V5,QT-interval-Measurement,242
E049,expert,T049,22,V5,T-wave-Examination,280
E049,expert,T049,23,I,QT-interval-Measurement,268
E049,expert,T049,24,V6,Lead-by-Lead-Review,208
E049,expert,T049,25,V6,Lead-by-Lead-Review,261
E049,expert,T049,26,V2,Lead-by-Lead-Review,176
E049,expert,T049,27,V4,QRS-Analysis,280
E050,expert,T050,1,I,Axis-Determination,178
E050,expert,T050,2,V1,QRS-Analysis,289
E050,expert,T050,3,aVF,ST-segment-Evaluation,211
E050,expert,T050,4,V2,T-wave-Examination,182
E050,expert,T050,5,V4,Lead-by-Lead-Review,183
E050,expert,T050,6,V4,Lead-by-Lead-Review,254
E050,expert,T050,7,V5,Rhythm-Check,224
E050,expert,T050,8,I,Rhythm-Check,249
E050,expert,T050,9,aVF,Axis-Determination,242
E050,expert,T050,10,V1,P-wave-Analysis,251
E050,expert,T050,11,II,PR-interval-Assessment,255
E050,expert,T050,12,V1,QRS-Analysis,204
E050,expert,T050,13,V3,Lead-by-Lead-Review,288
E050,expert,T050,14,aVF,Lead-by-Lead-Review,245
E050,expert,T050,15,V1,Lead-by-Lead-Review,163
E050,expert,T050,16,V4,Lead-by-Lead-Review,279
E050,expert,T050,17,V6,Lead-by-Lead-Review,210
E050,expert,T050,18,III,Lead-by-Lead-Review,270
E050,expert,T050,19,I,Lead-by-Lead-Review,368
E050,expert,T050,20,II,ST-segment-Evaluation,265
E050,expert,T050,21,V5,T-wave-Examination,268
E050,expert,T050,22,V5,Lead-by-Lead-Review,287
E050,expert,T050,23,V6,Lead-by-Lead-Review,272
E050,expert,T050,24,V3,Lead-by-Lead-Review,250
N001,novice,T001,1,II,QT-interval-Measurement,156
N001,novice,T001,2,II,PR-interval-Assessment,264
N001,novice,T001,3,aVL,P-wave-Analysis,334
N001,novice,T001,4,V2,P-wave-Analysis,323
N001,novice,T001,5,V3,PR-interval-Assessment,332
N001,novice,T001,6,V4,Lead-by-Lead-Review,179
N001,novice,T001,7,aVF,Lead-by-Lead-Review,222
N001,novice,T001,8,aVF,QRS-Analysis,474
N001,novice,T001,9,V6,PR-interval-Assessment,231
N001,novice,T001,10,V1,Rhythm-Check,200
N001,novice,T001,11,II,QRS-Analysis,516
N001,novice,T001,12,V1,Lead-by-Lead-Review,100
N002,novice,T002,1,aVF,ST-segment-Evaluation,261
N002,novice,T002,2,aVL,Rhythm-Check,166
N002,novice,T002,3,V5,P-wave-Analysis,366
N002,novice,T002,4,V4,T-wave-Examination,214
N002,novice,T002,5,V1,T-wave-Examination,284
N002,novice,T002,6,aVR,QT-interval-Measurement,292
N002,novice,T002,7,aVL,T-wave-Examination,214
N002,novice,T002,8,V1,Lead-by-Lead-Review,279
N002,novice,T002,9,V5,Lead-by-Lead-Review,359
N002,novice,T002,10,V4,QRS-Analysis,329
N002,novice,T002,11,I,QRS-Analysis,209
N002,novice,T002,12,V2,ST-segment-Evaluation,235
N003,novice,T003,1,V5,PR-interval-Assessment,370
N003,novice,T003,2,aVF,PR-interval-Assessment,275
N003,novice,T003,3,V3,P-wave-Analysis,355
N003,novice,T003,4,aVL,PR-interval-Assessment,446
N003,novice,T003,5,V2,QRS-Analysis,434
N003,novice,T003,6,V3,ST-segment-Evaluation,240
N003,novice,T003,7,II,Lead-by-Lead-Review,263
N003,novice,T003,8,V1,Lead-by-Lead-Review,340
N003,novice,T003,9,V5,Axis-Determination,321
N003,novice,T003,10,III,P-wave-Analysis,315
N003,novice,T003,11,I,Lead-by-Lead-Review,80
N003,novice,T003,12,aVL,P-wave-Analysis,238
N003,novice,T003,13,V5,T-wave-Examination,263
N003,novice,T003,14,aVL,T-wave-Examination,407
N004,novice,T004,1,V5,ST-segment-Evaluation,384
N004,novice,T004,2,V1,T-wave-Examination,290
N004,novice,T004,3,V1,T-wave-Examination,188
N004,novice,T004,4,I,Rhythm-Check,482
N004,novice,T004,5,V5,P-wave-Analysis,455
N004,novice,T004,6,I,Lead-by-Lead-Review,238
N004,novice,T004,7,aVR,QRS-Analysis,170
N004,novice,T004,8,aVR,PR-interval-Assessment,310
N004,novice,T004,9,aVL,QRS-Analysis,304
N004,novice,T004,10,V3,P-wave-Analysis,216
N004,novice,T004,11,V1,PR-interval-Assessment,293
N004,novice,T004,12,V6,PR-interval-Assessment,80
N004,novice,T004,13,V2,Axis-Determination,343
N004,novice,T004,14,V3,P-wave-Analysis,389
N005,novice,T005,1,II,Rhythm-Check,171
N005,novice,T005,2,V3,Rhythm-Check,210
N005,novice,T005,3,aVF,Rhythm-Check,271
N005,novice,T005,4,aVF,Rhythm-Check,201
N005,novice,T005,5,aVR,QRS-Analysis,114
N005,novice,T005,6,III,Rhythm-Check,192
N005,novice,T005,7,V2,P-wave-Analysis,208
N005,novice,T005,8,III,Rhythm-Check,353
N005,novice,T005,9,V5,Axis-Determination,279
N005,novice,T005,10,V1,T-wave-Examination,203
N005,novice,T005,11,III,QT-interval-Measurement,80
N005,novice,T005,12,aVL,Axis-Determination,293
N005,novice,T005,13,V4,Axis-Determination,144
N005,novice,T005,14,V1,Axis-Determination,131
N005,novice,T005,15,V4,Axis-Determination,294
N006,novice,T006,1,I,P-wave-Analysis,323
N006,novice,T006,2,aVF,Rhythm-Check,252
N006,novice,T006,3,V6,Axis-Determination,243
N006,novice,T006,4,V3,P-wave-Analysis,237
N006,novice,T006,5,V4,P-wave-Analysis,337
N006,novice,T006,6,V3,QRS-Analysis,353
N006,novice,T006,7,V3,PR-interval-Assessment,307
N006,novice,T006,8,V2,P-wave-Analysis,325
N006,novice,T006,9,II,Rhythm-Check,305
N006,novice,T006,10,V3,P-wave-Analysis,101
N006,novice,T006,11,V4,Axis-Determination,228
N006,novice,T006,12,V6,Rhythm-Check,286
N006,novice,T006,13,III,Rhythm-Check,365
N006,novice,T006,14,aVR,ST-segment-Evaluation,282
N007,novice,T007,1,aVL,Axis-Determination,188
N007,novice,T007,2,II,PR-interval-Assessment,375
N007,novice,T007,3,V4,Rhythm-Check,288
N007,novice,T007,4,aVL,Axis-Determination,354
N007,novice,T007,5,II,ST-segment-Evaluation,278
N007,novice,T007,6,aVL,ST-segment-Evaluation,496
N007,novice,T007,7,aVL,Lead-by-Lead-Review,258
N007,novice,T007,8,III,QT-interval-Measurement,294
N007,novice,T007,9,III,Lead-by-Lead-Review,176
N007,novice,T007,10,V3,Rhythm-Check,231
N007,novice,T007,11,III,QT-interval-Measurement,141
N007,novice,T007,12,V4,T-wave-Examination,384
N007,novice,T007,13,III,QT-interval-Measurement,219
N007,novice,T007,14,III,T-wave-Examination,121
N007,novice,T007,15,V6,PR-interval-Assessment,218
N007,novice,T007,16,V3,PR-interval-Assessment,205
N007,novice,T007,17,I,ST-segment-Evaluation,357
N007,novice,T007,18,I,T-wave-Examination,278
N007,novice,T007,19,V5,T-wave-Examination,108
N007,novice,T007,20,V2,T-wave-Examination,215
N007,novice,T007,21,V5,ST-segment-Evaluation,175
N008,novice,T008,1,V5,ST-segment-Evaluation,199
N008,novice,T008,2,V1,QRS-Analysis,299
N008,novice,T008,3,V3,T-wave-Examination,309
N008,novice,T008,4,V1,QT-interval-Measurement,221
N008,novice,T008,5,V2,PR-interval-Assessment,286
N008,novice,T008,6,aVR,QRS-Analysis,308
N008,novice,T008,7,aVR,QRS-Analysis,220
N008,novice,T008,8,aVL,QRS-Analysis,321
N008,novice,T008,9,V1,ST-segment-Evaluation,273
N008,novice,T008,10,II,T-wave-Examination,309
N008,novice,T008,11,V2,T-wave-Examination,234
N008,novice,T008,12,I,QT-interval-Measurement,323
N008,novice,T008,13,V2,T-wave-Examination,148
N008,novice,T008,14,V6,PR-interval-Assessment,447
N009,novice,T009,1,I,Rhythm-Check,254
N009,novice,T009,2,aVR,P-wave-Analysis,270
N009,novice,T009,3,V4,ST-segment-Evaluation,351
N009,novice,T009,4,V1,ST-segment-Evaluation,368
N009,novice,T009,5,aVF,P-wave-Analysis,373
N009,novice,T009,6,III,PR-interval-Assessment,126
N009,novice,T009,7,I,P-wave-Analysis,188
N009,novice,T009,8,V4,P-wave-Analysis,86
N009,novice,T009,9,II,PR-interval-Assessment,294
N009,novice,T009,10,III,PR-interval-Assessment,437
N009,novice,T009,11,aVR,ST-segment-Evaluation,188
N009,novice,T009,12,II,QT-interval-Measurement,453
N009,novice,T009,13,V2,P-wave-Analysis,400
N009,novice,T009,14,aVR,ST-segment-Evaluation,214
N009,novice,T009,15,V6,T-wave-Examination,257
N009,novice,T009,16,V5,T-wave-Examination,342
N009,novice,T009,17,aVL,ST-segment-Evaluation,254
N009,novice,T009,18,V6,T-wave-Examination,249
N010,novice,T010,1,V3,P-wave-Analysis,295
N010,novice,T010,2,V6,ST-segment-Evaluation,358
N010,novice,T010,3,aVL,P-wave-Analysis,127
N010,novice,T010,4,aVL,PR-interval-Assessment,289
N010,novice,T010,5,V3,QRS-Analysis,332
N010,novice,T010,6,V4,Rhythm-Check,215
N010,novice,T010,7,aVR,Lead-by-Lead-Review,380
N010,novice,T010,8,I,QT-interval-Measurement,339
N010,novice,T010,9,aVL,QT-interval-Measurement,104
N010,novice,T010,10,II,QT-interval-Measurement,327
N010,novice,T010,11,V2,T-wave-Examination,226
N010,novice,T010,12,aVF,Lead-by-Lead-Review,351
N010,novice,T010,13,II,Lead-by-Lead-Review,398
N010,novice,T010,14,V4,Lead-by-Lead-Review,173
N010,novice,T010,15,aVF,Lead-by-Lead-Review,331
N011,novice,T011,1,II,P-wave-Analysis,188
N011,novice,T011,2,V4,PR-interval-Assessment,220
N011,novice,T011,3,III,QT-interval-Measurement,174
N011,novice,T011,4,aVR,T-wave-Examination,344
N011,novice,T011,5,V3,Rhythm-Check,227
N011,novice,T011,6,aVF,Rhythm-Check,280
N011,novice,T011,7,V6,T-wave-Examination,129
N011,novice,T011,8,III,QT-interval-Measurement,333
N011,novice,T011,9,V3,T-wave-Examination,266
N011,novice,T011,10,III,T-wave-Examination,169
N011,novice,T011,11,V4,P-wave-Analysis,290
N011,novice,T011,12,III,Axis-Determination,235
N011,novice,T011,13,III,QT-interval-Measurement,359
N011,novice,T011,14,V3,QT-interval-Measurement,122
N011,novice,T011,15,V1,Axis-Determination,80
N011,novice,T011,16,V6,P-wave-Analysis,250
N011,novice,T011,17,V1,Axis-Determination,217
N011,novice,T011,18,aVF,Axis-Determination,183
N012,novice,T012,1,aVL,ST-segment-Evaluation,357
N012,novice,T012,2,V2,QRS-Analysis,189
N012,novice,T012,3,V5,QRS-Analysis,98
N012,novice,T012,4,aVL,PR-interval-Assessment,373
N012,novice,T012,5,V5,PR-interval-Assessment,149
N012,novice,T012,6,aVF,ST-segment-Evaluation,236
N012,novice,T012,7,aVR,ST-segment-Evaluation,400
N012,novice,T012,8,II,QT-interval-Measurement,80
N012,novice,T012,9,aVR,ST-segment-Evaluation,202
N012,novice,T012,10,V2,T-wave-Examination,174
N012,novice,T012,11,I,T-wave-Examination,229
N012,novice,T012,12,V6,T-wave-Examination,122
N012,novice,T012,13,aVL,Rhythm-Check,271
N012,novice,T012,14,V6,P-wave-Analysis,228
N012,novice,T012,15,V4,PR-interval-Assessment,334
N012,novice,T012,16,V6,PR-interval-Assessment,111
N012,novice,T012,17,aVR,P-wave-Analysis,315
N012,novice,T012,18,V2,P-wave-Analysis,494
N012,novice,T012,19,V3,P-wave-Analysis,164
N012,novice,T012,20,aVL,P-wave-Analysis,284
N012,novice,T012,21,aVR,Lead-by-Lead-Review,308
N012,novice,T012,22,aVF,QRS-Analysis,486
N013,novice,T013,1,aVL,QRS-Analysis,274
N013,novice,T013,2,aVF,QRS-Analysis,216
N013,novice,T013,3,aVF,PR-interval-Assessment,157
N013,novice,T013,4,aVF,ST-segment-Evaluation,315
N013,novice,T013,5,aVL,QRS-Analysis,312
N013,novice,T013,6,V5,QRS-Analysis,304
N013,novice,T013,7,V6,QT-interval-Measurement,80
